"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","plot_label"
"A_21_P0000132",-1.64458655,3.41194775,-2.63326147970399,0.0335464000782026,0.0335464000782026,-4.22846217121241,"C16orf93","C16orf93"
"A_23_P83453",0.39205025,9.846236875,2.63274075339285,0.0335718804245864,0.0335718804245864,-4.22856863459083,"SMARCC1","SMARCC1"
"A_21_P0005779",-0.613952775,2.2729372125,-2.63229368155278,0.0335937727374798,0.0335937727374798,-4.22866005346122,"XLOC_006953","XLOC_006953"
"A_23_P96350",0.300554250000001,10.762064875,2.63168978828752,0.033623367879244,0.033623367879244,-4.22878356068037,"PRAF2","PRAF2"
"A_33_P3248664",1.1176175,11.315766,2.63099749337629,0.0336573286854456,0.0336573286854456,-4.2289251772499,"VARS","VARS"
"A_21_P0014472",-0.3824817,6.5410526,-2.62905287237578,0.0337529137053752,0.0337529137053752,-4.22932314004556,"SOS1-IT1","SOS1-IT1"
"A_24_P61772",0.662168899999999,4.42177505,2.62874295576577,0.0337681732503861,0.0337681732503861,-4.22938658689625,"","A_24_P61772"
"A_33_P3261957",2.076728925,5.0429531375,2.62850801706873,0.0337797458415322,0.0337797458415322,-4.22943468831362,"CALCRL","CALCRL"
"A_21_P0008975",0.500377,4.1161895,2.62826399054703,0.0337917704438471,0.0337917704438471,-4.22948465422761,"XLOC_011797","XLOC_011797"
"A_24_P56330",0.768017325000002,5.5884481875,2.62814591892897,0.0337975901141257,0.0337975901141257,-4.22950883151852,"C13orf16","C13orf16"
"A_21_P0006399",1.0149804,2.08830885,2.62751102366904,0.0338289015355471,0.0338289015355471,-4.2296388535176,"XLOC_007895","XLOC_007895"
"A_23_P138461",1.20064345,7.1855104,2.62751090864,0.0338289072112175,0.0338289072112175,-4.22963887707713,"C10orf2","C10orf2"
"A_23_P203947",-0.921472449999998,7.00360085,-2.62749788892932,0.0338295496257161,0.0338295496257161,-4.22964154369869,"DDX11","DDX11"
"A_19_P00810085",1.50499015,6.257822325,2.62721746523886,0.0338433892812988,0.0338433892812988,-4.22969898116307,"","A_19_P00810085"
"A_23_P348208",-1.35114775,10.267310875,-2.62660402982908,0.0338736844672784,0.0338736844672784,-4.22982464544501,"SPRR1A","SPRR1A"
"A_21_P0006471",-0.419069624999999,1.7952768375,-2.62648218903412,0.0338797050632605,0.0338797050632605,-4.2298496078888,"XLOC_008260","XLOC_008260"
"A_33_P3404047",0.419244875000002,6.4751234625,2.62606888362838,0.0339001362681765,0.0339001362681765,-4.22993429217636,"LOC100292409","LOC100292409"
"A_21_P0000250",0.613445499999999,9.18439575,2.62605560693801,0.0339007927959607,0.0339007927959607,-4.2299370126929,"SNORD36A","SNORD36A"
"A_21_P0014119",-0.448112825,5.4802926125,-2.62430647112751,0.0339874025855991,0.0339874025855991,-4.23029552834091,"LOC100507239","LOC100507239"
"A_21_P0006454",-1.22644705,4.801614425,-2.62384491566663,0.0340102951689564,0.0340102951689564,-4.23039016572876,"FLJ46446","FLJ46446"
"A_21_P0008360",-1.849869625,2.9753647375,-2.62347205414227,0.0340288003397652,0.0340288003397652,-4.23046662754767,"XLOC_010881","XLOC_010881"
"A_23_P151497",1.108561125,8.2902881875,2.62221727532212,0.0340911520610528,0.0340911520610528,-4.23072400928576,"TRMT61A","TRMT61A"
"A_21_P0003131",1.146986175,2.4749182375,2.62123151110392,0.0341402193073376,0.0341402193073376,-4.23092628314395,"XLOC_003165","XLOC_003165"
"A_21_P0000530",0.900850625,9.1732341875,2.61987039463865,0.03420809063515,0.03420809063515,-4.23120568254298,"C17orf76-AS1","C17orf76-AS1"
"A_23_P6413",1.40932285,9.745533575,2.61880057183365,0.0342615351237638,0.0342615351237638,-4.2314253730319,"SELM","SELM"
"A_21_P0005882",1.013836575,1.8925048625,2.61839214787215,0.0342819613788173,0.0342819613788173,-4.23150926366476,"XLOC_007178","XLOC_007178"
"A_33_P3216651",-1.38877435,3.600751,-2.61823963733686,0.0342895920367254,0.0342895920367254,-4.23154059227434,"LRTOMT","LRTOMT"
"A_23_P339053",0.48065175,8.421576625,2.61769521011447,0.0343168461056226,0.0343168461056226,-4.23165244062331,"C16orf52","C16orf52"
"A_33_P3224345",0.608103099999999,7.449462725,2.6163782325101,0.0343828671765542,0.0343828671765542,-4.23192308408882,"","A_33_P3224345"
"A_21_P0008483",-1.232219425,4.3638073625,-2.61615162751165,0.0343942403481017,0.0343942403481017,-4.23196966370572,"XLOC_011117","XLOC_011117"
"A_24_P62367",2.325952825,6.0880940875,2.61582773242132,0.0344105032350506,0.0344105032350506,-4.23203624757631,"DLGAP1","DLGAP1"
"A_33_P3379251",0.8432499,3.90242775,2.61542400313567,0.0344307858056714,0.0344307858056714,-4.23211925280852,"LRRC30","LRRC30"
"A_21_P0011688",-0.513155725000001,5.1426537875,-2.61494412492338,0.0344549100976025,0.0344549100976025,-4.23221792791706,"ZNF726","ZNF726"
"A_21_P0008113",0.86516305,2.4774996,2.61290213684475,0.0345577607035795,0.0345577607035795,-4.23263798164152,"XLOC_010490","XLOC_010490"
"A_23_P215956",0.92356425,11.824380875,2.61288649551805,0.0345585497530425,0.0345585497530425,-4.23264120024873,"MYC","MYC"
"A_23_P361405",0.567905724999997,8.1122031375,2.61207132789813,0.0345996979685191,0.0345996979685191,-4.2328089643089,"HYAL3","HYAL3"
"A_33_P3314276",1.92589815,9.451280675,2.61144805381615,0.0346311940500306,0.0346311940500306,-4.23293726553355,"ASPHD1","ASPHD1"
"A_33_P3371320",0.669983125,9.5024538125,2.61047708380748,0.034680319659598,0.034680319659598,-4.23313719096065,"BRE","BRE"
"A_21_P0011192",1.277965525,3.4685478875,2.61002836939697,0.0347030465140232,0.0347030465140232,-4.23322960343148,"XLOC_l2_004072","XLOC_l2_004072"
"A_23_P257743",1.15345095,7.227429175,2.6094832101928,0.0347306789861423,0.0347306789861423,-4.2333418964462,"SHB","SHB"
"A_21_P0013382",-0.8572628,1.93665135,-2.60795096357063,0.0348084663046798,0.0348084663046798,-4.23365761628252,"XLOC_l2_013436","XLOC_l2_013436"
"A_23_P155765",-1.499060375,10.8776778125,-2.60695189131985,0.0348592834181179,0.0348592834181179,-4.23386355841997,"HMGB2","HMGB2"
"A_23_P45166",0.332003750000002,10.053328625,2.60691812154621,0.0348610024387783,0.0348610024387783,-4.23387052064234,"PROSC","PROSC"
"A_33_P3340189",0.607243075,3.1634838625,2.60675887160722,0.0348691101027754,0.0348691101027754,-4.23390335377795,"","A_33_P3340189"
"A_33_P3350972",0.949730275000001,1.8856649375,2.60672403934839,0.0348708837284813,0.0348708837284813,-4.23391053549254,"","A_33_P3350972"
"A_23_P371145",0.449994124999999,4.0207929875,2.60539175492805,0.0349387927156154,0.0349387927156154,-4.23418528564747,"ADPRHL1","ADPRHL1"
"A_19_P00321671",-0.932703024999999,2.9426050125,-2.60495510380458,0.0349610794759621,0.0349610794759621,-4.23427535930514,"","A_19_P00321671"
"A_33_P3257533",0.79395935,5.4324755,2.60478743534873,0.0349696412268665,0.0349696412268665,-4.2343099497639,"","A_33_P3257533"
"A_24_P109176",-1.7266897,2.668095825,-2.60409856442688,0.0350048402786194,0.0350048402786194,-4.23445208506667,"ZC3H12D","ZC3H12D"
"A_21_P0003911",0.652743074999998,7.1743557875,2.60362008203042,0.0350293107995625,0.0350293107995625,-4.23455082905442,"XLOC_004195","XLOC_004195"
"A_33_P3301499",-0.948160375,1.8498142375,-2.60326629888798,0.0350474153714686,0.0350474153714686,-4.23462384862511,"LINC00488","LINC00488"
"A_33_P3406923",0.36288535,1.56083665,2.60275100590118,0.0350738024526866,0.0350738024526866,-4.23473021793482,"","A_33_P3406923"
"A_21_P0006527",-0.6322101,1.72001175,-2.60166447747651,0.0351295088881157,0.0351295088881157,-4.23495456154036,"XLOC_008114","XLOC_008114"
"A_21_P0007030",1.01836785,5.783133575,2.60134937083132,0.0351456816068212,0.0351456816068212,-4.23501963843387,"XLOC_008984","XLOC_008984"
"A_19_P00319929",1.009116225,2.7377561375,2.60114777461008,0.0351560325014487,0.0351560325014487,-4.23506127618432,"XLOC_010507","XLOC_010507"
"A_33_P3399935",0.559229375000001,4.6753313875,2.60113059478021,0.0351569147406472,0.0351569147406472,-4.2350648246353,"RPS6KA2","RPS6KA2"
"A_24_P329487",-1.45526365,3.214215075,-2.60072985026646,0.0351775007710316,0.0351775007710316,-4.23514760290429,"FAM84B","FAM84B"
"A_21_P0013279",-0.997534275,1.9758259375,-2.60069894926756,0.0351790886579729,0.0351790886579729,-4.23515398628903,"XLOC_l2_013650","XLOC_l2_013650"
"A_33_P3225091",1.023256375,8.2610849375,2.59886551643625,0.0352734351361565,0.0352734351361565,-4.23553284034633,"NUMBL","NUMBL"
"A_23_P165061",-0.42485525,12.557286125,-2.59830147190329,0.0353025130257234,0.0353025130257234,-4.23564943681932,"AES","AES"
"A_23_P6099",1.178385875,9.1858530625,2.59817061584554,0.035309262531516,0.035309262531516,-4.23567648971008,"PLCB1","PLCB1"
"A_24_P70002",0.62751875,8.643526375,2.59804978667617,0.0353154960428286,0.0353154960428286,-4.23570147066046,"LATS2","LATS2"
"A_23_P60793",0.772636074999999,7.3018021375,2.59755215703448,0.0353411805196679,0.0353411805196679,-4.2358043636921,"ASMTL-AS1","ASMTL-AS1"
"A_33_P3231771",-0.9918164,3.41165715,-2.59681922084924,0.0353790453127716,0.0353790453127716,-4.23595593972547,"PPP1R2P3","PPP1R2P3"
"A_21_P0004395",1.0067045,2.4686395,2.59672354099053,0.0353839914093422,0.0353839914093422,-4.2359757295474,"XLOC_004831","XLOC_004831"
"A_21_P0002982",0.967044725,1.9427496625,2.59664027133412,0.0353882965537492,0.0353882965537492,-4.23599295300891,"XLOC_002716","XLOC_002716"
"A_21_P0012436",0.841191975000001,5.0678266375,2.59654273246774,0.0353933401248925,0.0353933401248925,-4.2360131284855,"XLOC_l2_010139","XLOC_l2_010139"
"A_23_P4696",0.378958075,5.6232009375,2.59651517455528,0.0353947652333828,0.0353947652333828,-4.23601882882886,"PPAN-P2RY11","PPAN-P2RY11"
"A_24_P49214",0.891899175000001,8.1860019125,2.59579290979543,0.0354321371002118,0.0354321371002118,-4.23616824674471,"C1orf86","C1orf86"
"A_33_P3344156",-0.867470125,5.1054691375,-2.59577048410364,0.0354332981189773,0.0354332981189773,-4.23617288658771,"PLA2G2C","PLA2G2C"
"A_33_P3407299",-0.567680375,6.9356244875,-2.59553882754549,0.0354452937085766,0.0354452937085766,-4.23622081791961,"ANP32E","ANP32E"
"A_23_P253029",1.0566575,8.945946,2.59461404440146,0.0354932226093931,0.0354932226093931,-4.23641219691216,"BOK","BOK"
"A_33_P3576853",0.600000125,4.1700537125,2.59438876155266,0.0355049085612295,0.0355049085612295,-4.23645882649054,"LOC254128","LOC254128"
"A_33_P3316508",1.039398275,7.7484786125,2.59402206472638,0.0355239385227009,0.0355239385227009,-4.23653473337466,"RUNX2","RUNX2"
"A_21_P0014069",1.2123908,2.2073479,2.59384695412886,0.0355330297280045,0.0355330297280045,-4.23657098467975,"LOC100506838","LOC100506838"
"A_33_P3385417",-0.55534565,2.599859,-2.59382108553387,0.0355343729506585,0.0355343729506585,-4.23657634015303,"","A_33_P3385417"
"A_33_P3294917",1.656956775,5.7448480375,2.59321750891158,0.0355657285213926,0.0355657285213926,-4.23670130867585,"PRUNE2","PRUNE2"
"A_23_P258272",0.6802565,10.81194525,2.59275113389397,0.0355899761704448,0.0355899761704448,-4.2367978863939,"SDCCAG3","SDCCAG3"
"A_33_P3357062",0.576356749999999,9.185724125,2.59239702828452,0.0356083981857281,0.0356083981857281,-4.23687122468166,"DDX55","DDX55"
"A_33_P3338382",0.322534774999999,4.5961447625,2.59232656588298,0.0356120651060216,0.0356120651060216,-4.23688581902396,"OR1K1","OR1K1"
"A_24_P12998",1.0051388,3.006324025,2.59223591047801,0.0356167834624689,0.0356167834624689,-4.23690459626763,"KCNIP2","KCNIP2"
"A_23_P92261",1.053188625,10.0354874375,2.59207125061455,0.0356253551988498,0.0356253551988498,-4.23693870325843,"ECE2","ECE2"
"A_21_P0003725",-0.449925975000001,2.6999230125,-2.59178737580154,0.0356401379581738,0.0356401379581738,-4.23699750812632,"XLOC_003895","XLOC_003895"
"A_33_P3211633",0.848441525,6.2350271375,2.5910372059823,0.0356792336135757,0.0356792336135757,-4.23715293170842,"WDR3","WDR3"
"A_23_P22214",0.35845235,6.36451395,2.59099148004467,0.0356816180919599,0.0356816180919599,-4.23716240660573,"PRKAR2A","PRKAR2A"
"A_23_P157072",0.88246425,12.564013875,2.59070284988181,0.0356966731524499,0.0356966731524499,-4.23722221698075,"EIF3B","EIF3B"
"A_19_P00321360",1.10490695,3.140656025,2.5903062676948,0.0357173697740403,0.0357173697740403,-4.23730440622316,"XLOC_005747","XLOC_005747"
"A_33_P3288219",0.473773425,7.7913493125,2.59012971840788,0.0357265874365081,0.0357265874365081,-4.23734099829637,"FLJ45684","FLJ45684"
"A_33_P3321230",-0.495428399999999,5.50155715,-2.59001867004569,0.0357323865501696,0.0357323865501696,-4.23736401551865,"C6orf192","C6orf192"
"A_33_P3395369",0.608581749999999,10.537754875,2.58961234553583,0.0357536137508119,0.0357536137508119,-4.23744824210887,"AMD1","AMD1"
"A_21_P0013231",0.6050461,5.378765925,2.58933332364639,0.0357681979800065,0.0357681979800065,-4.23750608652212,"INTS4L2","INTS4L2"
"A_23_P110879",1.0193402,7.9471895,2.58922928428238,0.0357736376046464,0.0357736376046464,-4.23752765636935,"TRAF3IP2","TRAF3IP2"
"A_33_P3360097",0.759258625000001,13.8987376875,2.58843409748153,0.0358152417216332,0.0358152417216332,-4.23769254097834,"APRT","APRT"
"A_33_P3262685",0.864105125,4.4463071125,2.58812344628357,0.0358315085923284,0.0358315085923284,-4.2377569667595,"POM121L1P","POM121L1P"
"A_33_P3339624",1.20976505,3.3841241,2.58713659896264,0.0358832344740401,0.0358832344740401,-4.23796167033144,"C6orf127","C6orf127"
"A_23_P59630",0.316372374999997,9.1247218125,2.58694291781824,0.0358933954089295,0.0358933954089295,-4.2380018534428,"","A_23_P59630"
"A_23_P130064",0.627458875,12.4399268125,2.58693526730562,0.0358937968327168,0.0358937968327168,-4.23800344074832,"SNF8","SNF8"
"A_23_P254442",0.953908249999999,8.378022375,2.58688940144279,0.0358962035204507,0.0358962035204507,-4.23801295694079,"LOC155060","LOC155060"
"A_24_P114249",-1.890957225,5.5900430125,-2.58660239789695,0.0359112670576958,0.0359112670576958,-4.238072507203,"GALNT3","GALNT3"
"A_19_P00317974",0.730193999999999,5.47429725,2.58658773131199,0.0359120370173338,0.0359120370173338,-4.23807555051199,"XLOC_005342","XLOC_005342"
"A_33_P3219641",-0.769944725,7.4092629875,-2.58505917090344,0.0359923765723804,0.0359923765723804,-4.23839280309033,"CEP78","CEP78"
"A_21_P0005663",0.860141,1.8701183,2.58460581430595,0.0360162403263884,0.0360162403263884,-4.2384869265614,"XLOC_006730","XLOC_006730"
"A_19_P00804723",0.709473749999999,4.23934355,2.58390934405027,0.0360529330310065,0.0360529330310065,-4.2386315501419,"RPS24","RPS24"
"A_33_P3368144",-1.654717575,3.0301233375,-2.58263262372098,0.0361202961498381,0.0361202961498381,-4.23889674618087,"","A_33_P3368144"
"A_24_P603224",0.436327625000002,11.3270114375,2.58192305779036,0.0361577910876001,0.0361577910876001,-4.23904418083009,"SF3A3","SF3A3"
"A_21_P0009895",1.3186465,2.78600125,2.58117281417429,0.0361974793866639,0.0361974793866639,-4.23920010329255,"XLOC_013711","XLOC_013711"
"A_19_P00807869",1.331438525,5.3176196875,2.5805794888418,0.0362288985854588,0.0362288985854588,-4.23932343958072,"XLOC_l2_009886","XLOC_l2_009886"
"A_23_P58983",0.5359371,7.8986632,2.58032491321926,0.0362423881516168,0.0362423881516168,-4.23937636600953,"TBC1D22B","TBC1D22B"
"A_33_P3284311",0.50206695,3.2967441,2.58021877284727,0.0362480139018731,0.0362480139018731,-4.23939843390735,"","A_33_P3284311"
"A_24_P51118",0.859247099999998,7.81887595,2.58000398929011,0.0362594008268929,0.0362594008268929,-4.23944309231754,"MTAP","MTAP"
"A_23_P90444",0.427247500000004,11.30421825,2.57985758745482,0.0362671645632981,0.0362671645632981,-4.23947353432994,"RBM42","RBM42"
"A_33_P3362453",-2.018412175,3.2421539125,-2.57975363347061,0.0362726783221409,0.0362726783221409,-4.23949515081283,"","A_33_P3362453"
"A_19_P00316914",0.904133725,1.9708015375,2.57963498257485,0.0362789726721264,0.0362789726721264,-4.23951982427426,"LOC148638","LOC148638"
"A_24_P277657",-1.558525625,8.1152879375,-2.5790580212179,0.0363095962171489,0.0363095962171489,-4.23963981651642,"GMPR","GMPR"
"A_21_P0001349",0.5116706,1.749034325,2.57830534507543,0.0363495864882962,0.0363495864882962,-4.23979638528569,"XLOC_000311","XLOC_000311"
"A_19_P00321886",0.749075749999999,10.744713125,2.57825634515755,0.0363521914735997,0.0363521914735997,-4.23980657933938,"FLJ43663","FLJ43663"
"A_24_P148151",-0.456510849999999,7.893073125,-2.5780713551983,0.036362027848331,0.036362027848331,-4.23984506648013,"TSNAX","TSNAX"
"A_23_P13663",0.571067249999999,11.435238875,2.57805480022359,0.036362908251783,0.036362908251783,-4.2398485108496,"FAM60A","FAM60A"
"A_19_P00317759",1.189892425,3.7069044375,2.5776892307885,0.0363823550816992,0.0363823550816992,-4.23992457448765,"XLOC_000515","XLOC_000515"
"A_33_P3227842",-1.4203663,5.159231225,-2.57691640482223,0.036423501798687,0.036423501798687,-4.24008540423559,"EPB41","EPB41"
"A_23_P66011",1.53239025,10.256494625,2.57686758439771,0.0364261027087027,0.0364261027087027,-4.24009556536823,"NECAB2","NECAB2"
"A_33_P3303519",-0.989483450000002,7.397558425,-2.57673052630239,0.0364334055123038,0.0364334055123038,-4.24012409248657,"CLEC12B","CLEC12B"
"A_33_P3347663",-1.422962725,3.1777898375,-2.57599845396164,0.0364724378789995,0.0364724378789995,-4.24027648594144,"","A_33_P3347663"
"A_21_P0004034",0.9668871,1.955316775,2.57576496193846,0.0364848962303782,0.0364848962303782,-4.24032509867155,"XLOC_004479","XLOC_004479"
"A_23_P372988",1.38980425,6.79346485,2.57518829390109,0.0365156841931245,0.0365156841931245,-4.24044517541781,"PRR22","PRR22"
"A_23_P171388",-0.74121735,1.807607575,-2.57507192629084,0.0365219002527771,0.0365219002527771,-4.24046940870018,"TMSB4Y","TMSB4Y"
"A_33_P3331588",0.728739999999998,12.5334715,2.57440909559925,0.0365573278770144,0.0365573278770144,-4.24060745846688,"ATAD3B","ATAD3B"
"A_24_P141629",-0.5452695,8.04543775,-2.57429888723011,0.0365632218520935,0.0365632218520935,-4.24063041467505,"FAM111A","FAM111A"
"A_23_P654",0.401185499999997,10.04803325,2.57429360747005,0.0365635042398732,0.0365635042398732,-4.24063151445959,"ZBTB17","ZBTB17"
"A_24_P186124",-0.309699125,8.7605914375,-2.57427916705888,0.0365642765962912,0.0365642765962912,-4.24063452243528,"MTERFD2","MTERFD2"
"A_23_P58506",1.000143375,10.6434641875,2.57381859758897,0.0365889193720316,0.0365889193720316,-4.2407304673955,"ELL2","ELL2"
"A_33_P3230409",-1.783706,3.061223225,-2.57381643041019,0.0365890353676113,0.0365890353676113,-4.24073091889075,"","A_33_P3230409"
"A_33_P3226060",-0.871706025,1.9854890875,-2.5732539796012,0.0366191527351086,0.0366191527351086,-4.24084810639973,"LOC100507421","LOC100507421"
"A_21_P0009481",-2.0516408,4.702799775,-2.57204840374602,0.0366837938282731,0.0366837938282731,-4.24109935943462,"RAB27B","RAB27B"
"A_23_P97442",0.448856749999999,10.340773375,2.57181182188096,0.0366964928415581,0.0366964928415581,-4.24114867636826,"TMEM222","TMEM222"
"A_23_P129221",0.822851625,9.1966546875,2.57162090683618,0.0367067439142701,0.0367067439142701,-4.24118847643153,"FAH","FAH"
"A_21_P0007867",-2.138749375,2.6116420125,-2.57153177455857,0.0367115308356104,0.0367115308356104,-4.24120705865186,"XLOC_009974","XLOC_009974"
"A_23_P404821",-0.671191875,7.4144860375,-2.57136628671732,0.0367204202088445,0.0367204202088445,-4.24124156078586,"KIAA1147","KIAA1147"
"A_21_P0010294",-0.767248450000001,5.026133775,-2.57105023343945,0.0367374035746942,0.0367374035746942,-4.2413074588742,"XLOC_014105","XLOC_014105"
"A_33_P3329477",0.708179999999999,10.68237175,2.57025223029412,0.0367803210910668,0.0367803210910668,-4.24147387393979,"RPL13P5","RPL13P5"
"A_21_P0001959",0.921721374999997,9.3530469375,2.57018403064593,0.0367839913528254,0.0367839913528254,-4.24148809817337,"XLOC_001826","XLOC_001826"
